X,Y,OBJECTID,METER_ID,VENDOR,PAY_POLICY,PRE_PAY,PARK_NO_PAY,GREEN_DOME,TOW_AWAY,STREET_CLEANING,DIR,BLK_NO,STREET,LOCK_,LOCK__,LONGITUDE,LATITUDE,TRAVEL_DIRECTION,FROM_INTERSECTION,TO_INTERSECTION,SPACE_NUMBER,NUMBEROFSPACES,METER_TYPE,HAS_SENSOR,G_DISTRICT,G_PASSPORT_ZONES,G_PM_ZONE,G_SUBZONE,G_ZONE,BASE_RATE,POLE_MOUNT,YOKE,HOUSING_TYPE,HOUSING_MANUFACTURER,SIDEWALKGE,COIN_SLOTLE,METER_CONDITION,PERMIT_RATE,INSTALLED_ON,PURCHASED_DATE,METER_STATE,SPACE_STATE
769427.9863,2953711.897,3713,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,BEAC,EXETER ST,1,,-71.080987,42.352373,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769418.6885,2953733.717,3714,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,BEAC,EXETER ST,1,,-71.081021,42.352433,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769409.6593,2953755.903,3715,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,BEAC,EXETER ST,1,,-71.081054,42.352494,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769400.6304,2953778.088,3716,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,BEAC,EXETER ST,1,,-71.081087,42.352555,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769391.6012,2953800.274,3717,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,BEAC,EXETER ST,1,,-71.08112,42.352616,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769382.3034,2953822.094,3718,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,BEAC,EXETER ST,1,,-71.081154,42.352676,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769373.2745,2953844.28,3719,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,BEAC,EXETER ST,1,,-71.081187,42.352737,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769364.2453,2953866.466,3720,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,BEAC,EXETER ST,1,,-71.08122,42.352798,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769355.2161,2953888.652,3721,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,BEAC,EXETER ST,1,,-71.081253,42.352859,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769345.9186,2953910.472,3722,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,BEAC,EXETER ST,1,,-71.081287,42.352919,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
769336.8897,2953932.658,3723,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,BEAC,EXETER ST,1,,-71.08132,42.35298,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768950.0112,2953228.509,3724,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,COMM,FAIRFIELD ST,1,,-71.082764,42.351053,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,533,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768940.1537,2953254.335,3725,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,COMM,FAIRFIELD ST,1,,-71.0828,42.351124,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768930.2957,2953280.161,3726,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,COMM,FAIRFIELD ST,1,,-71.082836,42.351195,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768920.1678,2953305.986,3727,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,COMM,FAIRFIELD ST,1,,-71.082873,42.351266,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768910.3102,2953331.812,3728,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,COMM,FAIRFIELD ST,1,,-71.082909,42.351337,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768900.451,2953358.003,3729,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,COMM,FAIRFIELD ST,1,,-71.082945,42.351409,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768890.5934,2953383.829,3730,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,COMM,FAIRFIELD ST,1,,-71.082981,42.35148,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768880.4654,2953409.654,3731,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,COMM,FAIRFIELD ST,1,,-71.083018,42.351551,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768870.6082,2953435.48,3732,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,COMM,FAIRFIELD ST,1,,-71.083054,42.351622,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768855.5472,2953475.129,3733,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,FAIRFIELD ST,1,,-71.083109,42.351731,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,534,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768845.6824,2953502.413,3734,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,FAIRFIELD ST,1,,-71.083145,42.351806,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768835.8179,2953529.697,3735,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,FAIRFIELD ST,1,,-71.083181,42.351881,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768825.9518,2953557.345,3736,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,FAIRFIELD ST,1,,-71.083217,42.351957,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768816.0873,2953584.629,3737,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,FAIRFIELD ST,1,,-71.083253,42.352032,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768806.2228,2953611.913,3738,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,FAIRFIELD ST,1,,-71.083289,42.352107,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768796.3583,2953639.197,3739,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,FAIRFIELD ST,1,,-71.083325,42.352182,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768786.4919,2953666.845,3740,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,FAIRFIELD ST,1,,-71.083361,42.352258,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768776.6277,2953694.129,3741,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,FAIRFIELD ST,1,,-71.083397,42.352333,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768766.7632,2953721.413,3742,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,MARL,FAIRFIELD ST,1,,-71.083433,42.352408,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768729.5219,2953708.841,3743,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,BEAC,FAIRFIELD ST,1,,-71.083571,42.352374,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,535,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768744.5878,2953668.098,3744,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,BEAC,FAIRFIELD ST,1,,-71.083516,42.352262,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768759.6557,2953626.992,3745,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,BEAC,FAIRFIELD ST,1,,-71.083461,42.352149,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768774.9919,2953586.251,3746,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,BEAC,FAIRFIELD ST,1,,-71.083405,42.352037,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768790.0598,2953545.144,3747,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,BEAC,FAIRFIELD ST,1,,-71.08335,42.351924,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768805.126,2953504.401,3748,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,BEAC,FAIRFIELD ST,1,,-71.083295,42.351812,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768831.7516,2953421.442,3749,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,MARL,FAIRFIELD ST,1,,-71.083198,42.351584,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768820.1939,2953463.295,3750,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,BEAC,FAIRFIELD ST,1,,-71.08324,42.351699,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768840.5138,2953398.526,3751,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,MARL,FAIRFIELD ST,1,,-71.083166,42.351521,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,536,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768849.2775,2953375.245,3752,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,MARL,FAIRFIELD ST,1,,-71.083134,42.351457,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768858.3097,2953352.33,3753,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,MARL,FAIRFIELD ST,1,,-71.083101,42.351394,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768867.0718,2953329.414,3754,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,MARL,FAIRFIELD ST,1,,-71.083069,42.351331,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768875.8359,2953306.134,3755,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,MARL,FAIRFIELD ST,1,,-71.083037,42.351267,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768884.5977,2953283.218,3756,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,MARL,FAIRFIELD ST,1,,-71.083005,42.351204,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768893.3617,2953259.937,3757,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,MARL,FAIRFIELD ST,1,,-71.082973,42.35114,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768902.1239,2953237.021,3758,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,MARL,FAIRFIELD ST,1,,-71.082941,42.351077,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768911.1563,2953214.106,3759,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,MARL,FAIRFIELD ST,1,,-71.082908,42.351014,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768919.9201,2953190.826,3760,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,MARL,FAIRFIELD ST,1,,-71.082876,42.35095,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768928.6822,2953167.91,3761,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,W,MARL,FAIRFIELD ST,1,,-71.082844,42.350887,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768232.2286,2953526.391,3762,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,GLOUCESTER ST,1,,-71.085414,42.35188,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,537,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768242.635,2953498.745,3763,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,GLOUCESTER ST,1,,-71.085376,42.351804,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768253.0392,2953471.463,3764,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,GLOUCESTER ST,1,,-71.085338,42.351729,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768263.4457,2953443.817,3765,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,GLOUCESTER ST,1,,-71.0853,42.351653,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768273.8502,2953416.536,3766,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,GLOUCESTER ST,1,,-71.085262,42.351578,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768284.2563,2953388.89,3767,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,GLOUCESTER ST,1,,-71.085224,42.351502,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768294.6612,2953361.609,3768,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,GLOUCESTER ST,1,,-71.085186,42.351427,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768305.0673,2953333.963,3769,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,GLOUCESTER ST,1,,-71.085148,42.351351,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768315.4722,2953306.681,3770,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,GLOUCESTER ST,1,,-71.08511,42.351276,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,537,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768325.8783,2953279.035,3771,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,BEAC,GLOUCESTER ST,1,,-71.085072,42.3512,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
768343.0994,2953239.761,3772,,IPS,08:00AM-06:00PM MON-FRI $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-FRI, 00:00AM-24:00AM SAT, 06:00PM-24:00AM MON-FRI",,,,E,COMM,GLOUCESTER ST,1,,-71.085009,42.351092,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,538,,0DF,DF,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
